PID,SalePrice,Living Area Sqft,Lot Frontage,Bldg Type,Bedroom,Total Full Baths,MS Zoning,Street,Alley,Utilities
534201230,142000.0,1051.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
907412020,190000.0,1728.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
923203090,164000.0,1216.0,32.0,Twnhs,2,3.0,RM,Pave,,AllPub
533130130,362500.0,2349.0,85.0,1Fam,4,3.0,RL,Pave,,AllPub
903427040,136000.0,2526.0,60.0,1Fam,5,2.0,RM,Pave,Grvl,AllPub
526351030,176500.0,1414.0,87.0,1Fam,3,2.0,RL,Pave,,AllPub
903456110,212300.0,1952.0,60.0,1Fam,4,1.0,RM,Pave,Grvl,AllPub
905377130,82500.0,861.0,,1Fam,1,1.0,RL,Pave,,AllPub
908152280,157000.0,1090.0,60.0,1Fam,2,2.0,RL,Pave,,AllPub
534401110,159000.0,1209.0,90.0,1Fam,3,2.0,RL,Pave,,AllPub
527165020,160000.0,1472.0,,1Fam,3,2.0,RL,Pave,,AllPub
527105030,195500.0,1604.0,78.0,1Fam,3,2.0,RL,Pave,,AllPub
528218030,169990.0,1316.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
531371050,184900.0,1200.0,67.0,1Fam,2,3.0,RL,Pave,,AllPub
528363130,325000.0,2622.0,98.0,1Fam,3,3.0,RL,Pave,,AllPub
535403040,115000.0,912.0,66.0,1Fam,2,1.0,RL,Pave,,AllPub
531363040,147000.0,1143.0,63.0,1Fam,3,1.0,RL,Pave,,AllPub
527455080,138000.0,1456.0,24.0,TwnhsE,3,2.0,RL,Pave,,AllPub
528106020,555000.0,2402.0,105.0,1Fam,2,3.0,RL,Pave,,AllPub
531376010,173000.0,1640.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
906380100,239000.0,1800.0,122.0,1Fam,2,2.0,RL,Pave,,AllPub
533253160,170000.0,1226.0,40.0,Twnhs,1,2.0,RL,Pave,,AllPub
905352070,245000.0,1524.0,82.0,1Fam,3,3.0,RL,Pave,,AllPub
527402130,111900.0,936.0,68.0,1Fam,2,1.0,RL,Pave,,AllPub
527162130,189000.0,1804.0,60.0,1Fam,3,2.0,RL,Pave,,AllPub
534450090,39300.0,334.0,50.0,1Fam,1,1.0,RL,Pave,,AllPub
528174040,207000.0,1362.0,41.0,TwnhsE,2,3.0,RL,Pave,,AllPub
907227100,117000.0,875.0,60.0,1Fam,3,1.0,RL,Pave,,AllPub
909250060,169000.0,2447.0,50.0,1Fam,4,2.0,RL,Pave,,AllPub
906380180,193879.0,1294.0,64.0,1Fam,2,2.0,RL,Pave,,AllPub
535404080,129900.0,816.0,73.0,1Fam,2,2.0,RL,Pave,,AllPub
527375180,167900.0,1116.0,78.0,1Fam,3,3.0,RL,Pave,,AllPub
528144050,325624.0,2161.0,86.0,1Fam,3,2.0,RL,Pave,,AllPub
535177100,162000.0,1336.0,,1Fam,3,1.0,RL,Pave,,AllPub
908225320,113000.0,1487.0,52.0,1Fam,3,1.0,RL,Pave,,AllPub
907253110,230500.0,2161.0,,1Fam,3,2.0,RL,Pave,,AllPub
535452100,139000.0,1339.0,70.0,1Fam,3,1.0,RL,Pave,,AllPub
909428190,224000.0,1640.0,,1Fam,3,2.0,RL,Pave,,AllPub
528120100,220000.0,1541.0,95.0,1Fam,3,2.0,RL,Pave,,AllPub
527127100,375000.0,2522.0,28.0,TwnhsE,1,3.0,RL,Pave,,AllPub
902304040,117500.0,2210.0,90.0,1Fam,5,2.0,RM,Pave,,AllPub
535457040,141000.0,1800.0,80.0,Duplex,6,2.0,RL,Pave,,AllPub
906340120,295493.0,1630.0,61.0,1Fam,3,3.0,RL,Pave,,AllPub
528118020,309000.0,2452.0,108.0,1Fam,4,3.0,RL,Pave,,AllPub
535302080,135000.0,1064.0,60.0,1Fam,2,1.0,RL,Pave,,AllPub
534277060,109008.0,907.0,77.0,1Fam,3,1.0,RL,Pave,,AllPub
906477110,155000.0,1052.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
909451040,115000.0,1032.0,24.0,Twnhs,2,1.0,RM,Pave,,AllPub
905227050,152400.0,1350.0,63.0,1Fam,2,2.0,RL,Pave,,AllPub
909455060,200000.0,1020.0,35.0,TwnhsE,1,2.0,RM,Pave,,AllPub
907181100,192000.0,1431.0,68.0,1Fam,3,3.0,RL,Pave,,AllPub
916475040,315000.0,1838.0,85.0,1Fam,2,3.0,RL,Pave,,AllPub
528172075,250000.0,1828.0,92.0,1Fam,3,2.0,RL,Pave,,AllPub
528181010,192000.0,1367.0,135.0,TwnhsE,2,2.0,RL,Pave,,AllPub
535352080,118500.0,1216.0,80.0,1Fam,2,1.0,RL,Pave,,AllPub
534477080,119000.0,1252.0,80.0,1Fam,3,1.0,RL,Pave,,AllPub
916380070,315500.0,1620.0,89.0,1Fam,2,3.0,RL,Pave,,AllPub
527404140,123000.0,872.0,70.0,1Fam,3,1.0,RL,Pave,,AllPub
528321010,403000.0,2794.0,174.0,1Fam,4,3.0,RL,Pave,,AllPub
905402060,139600.0,1733.0,,1Fam,4,2.0,RL,Pave,,AllPub
528250060,180000.0,1509.0,63.0,1Fam,3,2.0,RL,Pave,,AllPub
533208040,199900.0,1241.0,35.0,TwnhsE,1,2.0,FV,Pave,Pave,AllPub
905480160,91500.0,1456.0,50.0,1Fam,4,2.0,RL,Pave,,AllPub
528118040,418000.0,2758.0,118.0,1Fam,4,2.0,RL,Pave,,AllPub
528166150,350000.0,2385.0,110.0,1Fam,3,3.0,RL,Pave,,AllPub
533253180,213750.0,1295.0,40.0,TwnhsE,1,2.0,RL,Pave,,AllPub
905107280,153000.0,1034.0,,1Fam,3,1.0,RL,Pave,,AllPub
907196060,201000.0,1492.0,75.0,1Fam,3,2.0,RL,Pave,,AllPub
535380110,86900.0,672.0,60.0,1Fam,2,1.0,RL,Pave,,AllPub
903400180,207000.0,1848.0,64.0,1Fam,4,1.0,RL,Pave,Pave,AllPub
535153140,185000.0,1440.0,82.0,1Fam,2,3.0,RL,Pave,,AllPub
923203140,160500.0,1189.0,32.0,TwnhsE,2,3.0,RM,Pave,,AllPub
527276150,141000.0,864.0,140.0,1Fam,2,1.0,RL,Pave,,AllPub
903206170,210000.0,1635.0,70.0,1Fam,3,1.0,RL,Pave,,AllPub
528490040,234500.0,1553.0,68.0,1Fam,3,3.0,FV,Pave,,AllPub
907130110,187000.0,1499.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
535150070,104900.0,1738.0,,1Fam,4,2.0,RL,Pave,,AllPub
528181080,202500.0,1370.0,44.0,TwnhsE,2,2.0,RL,Pave,,AllPub
916384100,264966.0,1780.0,107.0,1Fam,3,3.0,RL,Pave,,AllPub
527451650,119500.0,1302.0,21.0,Twnhs,3,2.0,RM,Pave,,AllPub
914476430,152000.0,1595.0,82.0,1Fam,2,3.0,RL,Pave,,AllPub
527354160,185000.0,2044.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
528290060,162000.0,1320.0,,1Fam,3,2.0,RL,Pave,,AllPub
916455050,180500.0,1312.0,,1Fam,2,2.0,RL,Pave,,AllPub
534476100,135000.0,1216.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
535383070,105000.0,1374.0,90.0,1Fam,2,1.0,RL,Pave,,AllPub
528429080,264132.0,1506.0,75.0,1Fam,2,2.0,RL,Pave,,AllPub
903451090,149000.0,1930.0,57.0,1Fam,4,3.0,RM,Pave,,AllPub
528294070,230000.0,2291.0,66.0,1Fam,4,2.0,RL,Pave,,AllPub
533250110,217500.0,1239.0,22.0,TwnhsE,1,2.0,RL,Pave,,AllPub
528445010,199000.0,1504.0,85.0,1Fam,3,2.0,RL,Pave,,AllPub
923400040,160000.0,1750.0,75.0,1Fam,4,3.0,RL,Pave,,AllPub
534202020,124400.0,1051.0,,1Fam,3,2.0,RL,Pave,,AllPub
535452060,135000.0,1134.0,70.0,1Fam,2,1.0,RL,Pave,,AllPub
911370540,275000.0,1646.0,44.0,TwnhsE,2,3.0,RM,Pave,,AllPub
906201120,270000.0,1433.0,83.0,1Fam,1,2.0,RL,Pave,,AllPub
903458010,90000.0,984.0,60.0,1Fam,3,1.0,RM,Pave,,AllPub
527108070,377500.0,1746.0,42.0,1Fam,3,3.0,RL,Pave,,AllPub
902456015,64500.0,1020.0,63.0,1Fam,2,1.0,C (all),Pave,,AllPub
535453070,154000.0,1246.0,75.0,1Fam,3,2.0,RL,Pave,,AllPub
531452180,194500.0,1744.0,,1Fam,3,2.0,RL,Pave,,AllPub
908102130,100000.0,1664.0,75.0,Duplex,4,2.0,RL,Pave,,AllPub
527403040,156000.0,1026.0,61.0,1Fam,3,2.0,RL,Pave,,AllPub
905427070,235000.0,2108.0,120.0,1Fam,4,2.0,RL,Pave,,AllPub
534276190,98000.0,1014.0,74.0,1Fam,2,1.0,RL,Pave,,AllPub
907290140,131500.0,848.0,36.0,TwnhsE,1,2.0,RM,Pave,,AllPub
902106070,127500.0,1296.0,50.0,1Fam,3,1.0,RM,Pave,Grvl,AllPub
923276260,149000.0,883.0,70.0,1Fam,2,2.0,RL,Pave,,AllPub
903231130,105000.0,875.0,51.0,1Fam,2,2.0,RM,Pave,,AllPub
535179160,144000.0,1200.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
905107380,120000.0,1073.0,,1Fam,3,1.0,RL,Pave,,AllPub
902306120,129400.0,1540.0,60.0,1Fam,3,1.0,RM,Pave,Grvl,AllPub
528294060,185900.0,1651.0,77.0,1Fam,3,2.0,RL,Pave,,AllPub
906380210,200000.0,1290.0,64.0,1Fam,2,3.0,RL,Pave,,AllPub
902111010,111500.0,844.0,50.0,1Fam,2,1.0,RM,Pave,Pave,AllPub
535101120,124000.0,1584.0,65.0,Duplex,4,2.0,RL,Pave,,AllPub
528228285,160000.0,1145.0,43.0,TwnhsE,2,2.0,RL,Pave,,AllPub
906475200,280000.0,1533.0,62.0,1Fam,2,3.0,RL,Pave,,AllPub
528431110,147000.0,1795.0,75.0,1Fam,2,2.0,RL,Pave,,AllPub
534479240,137000.0,1728.0,79.0,1Fam,3,1.0,RL,Pave,,AllPub
528102120,322400.0,1694.0,91.0,1Fam,3,2.0,RL,Pave,,AllPub
902205130,108500.0,960.0,50.0,1Fam,2,1.0,RM,Pave,,AllPub
535325280,130000.0,1360.0,60.0,1Fam,3,1.0,RL,Pave,,AllPub
531376060,181000.0,1486.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
902302150,90000.0,2337.0,85.0,2fmCon,5,2.0,RM,Pave,Grvl,AllPub
903206070,153000.0,1738.0,,1Fam,3,2.0,RL,Pave,,AllPub
535303050,140000.0,1375.0,75.0,1Fam,2,1.0,RL,Pave,,AllPub
534127270,179900.0,1416.0,90.0,1Fam,3,2.0,RL,Pave,,AllPub
527110120,169000.0,1600.0,57.0,1Fam,3,2.0,RL,Pave,,AllPub
903430130,52500.0,693.0,153.0,1Fam,2,1.0,RM,Pave,Grvl,AllPub
527450250,100000.0,987.0,21.0,Twnhs,2,2.0,RM,Pave,,AllPub
528235120,193000.0,1593.0,62.0,1Fam,3,3.0,RL,Pave,,AllPub
905104110,145000.0,992.0,68.0,1Fam,3,2.0,RL,Pave,,AllPub
908152060,133500.0,1044.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
528386040,410000.0,3238.0,56.0,1Fam,4,3.0,RL,Pave,,AllPub
528186120,318061.0,1869.0,68.0,TwnhsE,2,2.0,RL,Pave,,AllPub
905200350,148000.0,1138.0,88.0,1Fam,3,1.0,RL,Pave,,AllPub
905452120,134500.0,1269.0,50.0,1Fam,3,1.0,RL,Pave,,AllPub
533212140,146000.0,1392.0,30.0,TwnhsE,2,2.0,FV,Pave,Pave,AllPub
903456090,84500.0,754.0,60.0,2fmCon,2,2.0,RM,Pave,,AllPub
527375160,184500.0,1875.0,81.0,1Fam,3,3.0,RL,Pave,,AllPub
527256120,470000.0,2000.0,90.0,1Fam,3,3.0,RL,Pave,,AllPub
909475050,198000.0,1696.0,,1Fam,3,2.0,RL,Pave,,AllPub
923250210,113000.0,988.0,100.0,1Fam,2,1.0,RL,Pave,,AllPub
905105070,154000.0,1060.0,,1Fam,3,2.0,RL,Pave,,AllPub
526354020,192100.0,1851.0,90.0,1Fam,3,2.0,RL,Pave,,AllPub
902401060,76500.0,2256.0,100.0,2fmCon,4,2.0,RM,Pave,,AllPub
532351060,129500.0,988.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
923226180,73000.0,630.0,21.0,Twnhs,1,2.0,RM,Pave,,AllPub
527452060,143750.0,958.0,,TwnhsE,2,2.0,RL,Pave,,AllPub
535452120,127000.0,1507.0,70.0,1Fam,4,2.0,RL,Pave,,AllPub
902205020,85000.0,1141.0,50.0,1Fam,3,1.0,RM,Pave,,AllPub
907414070,173500.0,1190.0,65.0,1Fam,2,3.0,RL,Pave,,AllPub
903426200,159900.0,1560.0,60.0,1Fam,3,1.0,RM,Pave,Grvl,AllPub
528174060,196000.0,1306.0,34.0,Twnhs,1,3.0,RL,Pave,,AllPub
902427150,115500.0,1093.0,52.0,1Fam,2,1.0,RM,Pave,,AllPub
534178010,127000.0,1052.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
909101010,110000.0,1196.0,67.0,1Fam,3,1.0,RL,Pave,Grvl,AllPub
533221100,177000.0,1525.0,,Twnhs,3,2.0,FV,Pave,,AllPub
902100130,107000.0,1328.0,57.0,1Fam,3,1.0,RM,Pave,Grvl,AllPub
907252210,236500.0,1788.0,,1Fam,3,2.0,RL,Pave,,AllPub
535380130,80000.0,1760.0,60.0,1Fam,4,1.0,RL,Pave,Grvl,AllPub
527450520,100500.0,987.0,21.0,Twnhs,2,1.0,RM,Pave,,AllPub
907414080,173500.0,1476.0,64.0,1Fam,3,3.0,RL,Pave,,AllPub
902477120,34900.0,720.0,60.0,1Fam,2,1.0,C (all),Pave,,AllPub
908127120,108000.0,996.0,63.0,1Fam,3,2.0,RL,Pave,,AllPub
908151040,147000.0,1117.0,,1Fam,3,2.0,RL,Pave,,AllPub
909254070,200100.0,1802.0,54.0,1Fam,4,1.0,RL,Pave,,AllPub
528445020,250000.0,1977.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
528142110,360000.0,1944.0,90.0,1Fam,3,3.0,RL,Pave,,AllPub
911102170,40000.0,1317.0,50.0,1Fam,3,1.0,C (all),Pave,Pave,AllPub
909100170,98000.0,864.0,67.0,1Fam,2,2.0,RL,Pave,,AllPub
535376090,117000.0,833.0,90.0,1Fam,2,1.0,RL,Pave,,AllPub
527328010,169000.0,1102.0,,1Fam,2,2.0,RL,Pave,,AllPub
907290240,143000.0,848.0,,TwnhsE,1,2.0,RM,Pave,,AllPub
532376070,124100.0,1020.0,,1Fam,3,2.0,RL,Pave,,AllPub
535376100,108480.0,1073.0,60.0,1Fam,2,1.0,RL,Pave,,AllPub
534451050,121600.0,1230.0,51.0,1Fam,3,2.0,RL,Pave,,AllPub
913350030,242500.0,1625.0,69.0,1Fam,3,2.0,RL,Pave,,AllPub
905475520,80000.0,943.0,,1Fam,3,1.0,RL,Pave,,AllPub
907405130,185000.0,1337.0,65.0,1Fam,3,3.0,RL,Pave,,AllPub
906226100,118858.0,1535.0,64.0,Duplex,4,2.0,RL,Pave,,AllPub
905402110,146000.0,1350.0,75.0,1Fam,3,1.0,RL,Pave,,AllPub
909250160,96500.0,789.0,55.0,1Fam,2,1.0,RL,Pave,,AllPub
905452140,136900.0,1855.0,75.0,1Fam,4,2.0,RL,Pave,,AllPub
527162180,183000.0,1633.0,73.0,1Fam,3,2.0,RL,Pave,,AllPub
924100070,170000.0,1389.0,77.0,1Fam,2,2.0,RL,Pave,,AllPub
903454080,119500.0,1376.0,50.0,1Fam,3,2.0,RM,Pave,,AllPub
535453160,133700.0,1040.0,70.0,1Fam,3,1.0,RL,Pave,,AllPub
528188060,173000.0,1626.0,36.0,Twnhs,2,2.0,RL,Pave,,AllPub
916460060,195000.0,1675.0,,1Fam,3,3.0,RL,Pave,,AllPub
903401050,145000.0,1505.0,,1Fam,3,2.0,RL,Pave,Pave,AllPub
528142140,316000.0,2332.0,85.0,1Fam,4,3.0,RL,Pave,,AllPub
907262080,197000.0,1909.0,70.0,1Fam,4,2.0,RL,Pave,,AllPub
528108140,402861.0,2020.0,94.0,1Fam,3,3.0,RL,Pave,,AllPub
909131170,140000.0,1482.0,,1Fam,4,2.0,RH,Pave,,AllPub
903232060,115000.0,995.0,51.0,1Fam,2,1.0,RM,Pave,,AllPub
527164060,178000.0,1593.0,,1Fam,3,2.0,RL,Pave,,AllPub
916125360,160000.0,1687.0,,1Fam,3,2.0,RL,Pave,,AllPub
905475270,118000.0,864.0,60.0,1Fam,3,1.0,RL,Pave,,AllPub
902103120,103500.0,1944.0,57.0,Duplex,4,3.0,RM,Pave,Grvl,AllPub
533210060,155000.0,1200.0,30.0,TwnhsE,2,2.0,FV,Pave,Pave,AllPub
914475090,190000.0,1285.0,74.0,1Fam,3,2.0,RL,Pave,,AllPub
534451150,76500.0,1306.0,55.0,1Fam,3,1.0,RL,Pave,,AllPub
531382120,193500.0,1679.0,65.0,1Fam,3,3.0,RL,Pave,,AllPub
528445070,221300.0,1830.0,75.0,1Fam,3,2.0,RL,Pave,,AllPub
909252110,177000.0,1680.0,63.0,1Fam,4,2.0,RL,Pave,,AllPub
903430070,62500.0,2128.0,50.0,Duplex,4,2.0,RM,Pave,Grvl,AllPub
916325040,250764.0,1650.0,,1Fam,2,2.0,RL,Pave,,AllPub
914475030,173000.0,1287.0,72.0,1Fam,2,2.0,RL,Pave,,AllPub
903457130,99500.0,1315.0,52.0,2fmCon,3,3.0,RM,Pave,Grvl,AllPub
533221060,177000.0,1573.0,24.0,Twnhs,3,2.0,FV,Pave,,AllPub
531376030,184000.0,1686.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
905229040,161500.0,1788.0,,1Fam,5,2.0,RL,Pave,,AllPub
907420040,170000.0,1396.0,85.0,1Fam,3,2.0,RL,Pave,,AllPub
906380150,183600.0,1208.0,64.0,1Fam,2,2.0,RL,Pave,,AllPub
909455040,162500.0,1191.0,35.0,TwnhsE,2,2.0,RM,Pave,,AllPub
902204080,80000.0,861.0,62.0,1Fam,2,1.0,RM,Pave,,AllPub
527190050,239000.0,1767.0,44.0,TwnhsE,2,3.0,RL,Pave,,AllPub
533212020,149500.0,1200.0,24.0,Twnhs,2,3.0,FV,Pave,Pave,AllPub
910201180,150909.0,1828.0,50.0,1Fam,3,2.0,RM,Pave,,AllPub
527453070,137500.0,1055.0,24.0,Twnhs,2,3.0,RL,Pave,,AllPub
534201300,140000.0,898.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
903228090,113000.0,1013.0,50.0,1Fam,3,1.0,RM,Pave,,AllPub
528102010,315000.0,1980.0,129.0,1Fam,3,3.0,RL,Pave,,AllPub
535403200,120000.0,864.0,60.0,1Fam,2,2.0,RL,Pave,,AllPub
528181040,202665.0,1368.0,40.0,TwnhsE,2,2.0,RL,Pave,,AllPub
902109160,122250.0,1740.0,81.0,1Fam,2,1.0,RM,Pave,,AllPub
528431060,245000.0,1563.0,78.0,1Fam,3,2.0,RL,Pave,,AllPub
528346050,350000.0,2006.0,136.0,1Fam,2,3.0,RL,Pave,,AllPub
916475100,312500.0,1800.0,85.0,1Fam,3,3.0,RL,Pave,,AllPub
528429130,290000.0,1660.0,85.0,1Fam,3,3.0,RL,Pave,,AllPub
906378120,250000.0,1651.0,71.0,1Fam,3,2.0,RL,Pave,,AllPub
906380220,221800.0,1254.0,95.0,1Fam,2,3.0,RL,Pave,,AllPub
535402090,154000.0,1380.0,83.0,1Fam,3,1.0,RL,Pave,,AllPub
923228290,84500.0,630.0,21.0,Twnhs,1,2.0,RM,Pave,,AllPub
527453130,149900.0,1456.0,24.0,Twnhs,3,2.0,RL,Pave,,AllPub
902109080,118000.0,1594.0,63.0,2fmCon,3,2.0,RM,Pave,Grvl,AllPub
534401120,163500.0,1200.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
910200040,115000.0,1517.0,85.0,1Fam,3,2.0,RM,Pave,,AllPub
535176070,150000.0,1244.0,90.0,1Fam,3,1.0,RL,Pave,,AllPub
528235000,175000.0,1374.0,87.0,1Fam,3,3.0,RL,Pave,,AllPub
905103130,153600.0,1064.0,,1Fam,3,1.0,RL,Pave,,AllPub
907418010,218836.0,1564.0,85.0,1Fam,3,2.0,RL,Pave,,AllPub
905451320,129000.0,1144.0,68.0,1Fam,3,2.0,RL,Pave,,AllPub
907203040,149900.0,894.0,70.0,1Fam,3,2.0,RL,Pave,,AllPub
528327060,466500.0,2633.0,,1Fam,2,3.0,RL,Pave,,AllPub
904301410,125000.0,1032.0,55.0,1Fam,2,1.0,RL,Pave,,AllPub
527183030,189000.0,1228.0,40.0,TwnhsE,2,3.0,RL,Pave,,AllPub
534252090,178400.0,999.0,,1Fam,3,2.0,RL,Pave,,AllPub
907285050,191000.0,1716.0,70.0,1Fam,2,2.0,RL,Pave,,AllPub
906426090,190000.0,1582.0,,1Fam,4,2.0,RL,Pave,,AllPub
535451100,102000.0,1238.0,60.0,1Fam,3,1.0,RL,Pave,,AllPub
905102060,131500.0,1039.0,75.0,2fmCon,3,2.0,RL,Pave,,AllPub
533120030,302000.0,2810.0,,1Fam,4,2.0,RL,Pave,,AllPub
902109110,200000.0,2082.0,63.0,1Fam,3,2.0,RM,Pave,,AllPub
528351010,755000.0,4316.0,104.0,1Fam,4,3.0,RL,Pave,,AllPub
903235100,68500.0,520.0,60.0,1Fam,1,1.0,RM,Pave,,AllPub
527108020,240000.0,1670.0,50.0,1Fam,3,2.0,RL,Pave,,AllPub
907410040,203160.0,1737.0,74.0,1Fam,3,2.0,RL,Pave,,AllPub
528186180,254000.0,1324.0,48.0,TwnhsE,2,3.0,RL,Pave,,AllPub
902128160,130000.0,1072.0,60.0,1Fam,2,1.0,RM,Pave,,AllPub
527145080,191500.0,1280.0,43.0,TwnhsE,2,2.0,RL,Pave,,AllPub
527377030,181000.0,1309.0,78.0,1Fam,3,2.0,RL,Pave,,AllPub
527427090,133000.0,767.0,34.0,TwnhsE,1,2.0,RH,Pave,,AllPub
535181140,130000.0,1411.0,70.0,1Fam,3,1.0,RL,Pave,,AllPub
903427120,155000.0,1768.0,57.0,1Fam,3,2.0,RM,Pave,Grvl,AllPub
528118060,409900.0,2520.0,59.0,1Fam,5,3.0,RL,Pave,,AllPub
528458050,250580.0,1372.0,72.0,1Fam,3,2.0,FV,Pave,,AllPub
902103090,111500.0,1657.0,60.0,1Fam,4,1.0,RM,Pave,,AllPub
923225240,127000.0,1475.0,41.0,TwnhsE,4,2.0,RM,Pave,,AllPub
532353120,120750.0,894.0,64.0,1Fam,2,2.0,RL,Pave,,AllPub
906402060,275000.0,1644.0,,1Fam,2,3.0,RL,Pave,,AllPub
921205030,369900.0,2028.0,88.0,1Fam,2,3.0,RL,Pave,,AllPub
528110090,582933.0,2822.0,107.0,1Fam,4,3.0,RL,Pave,,AllPub
534427040,142000.0,1252.0,80.0,1Fam,3,1.0,RL,Pave,,AllPub
528228450,181000.0,1504.0,43.0,TwnhsE,1,2.0,RL,Pave,,AllPub
527162090,176000.0,1253.0,63.0,1Fam,3,2.0,RL,Pave,,AllPub
903233220,110000.0,1324.0,51.0,1Fam,3,1.0,RM,Pave,,AllPub
909281030,104000.0,1091.0,79.0,1Fam,2,1.0,RL,Pave,,AllPub
902329090,157000.0,1762.0,60.0,1Fam,4,2.0,RM,Pave,,AllPub
528102110,426000.0,2332.0,96.0,1Fam,3,3.0,RL,Pave,,AllPub
527327080,190000.0,1574.0,,1Fam,3,3.0,RL,Pave,,AllPub
905200090,108959.0,1258.0,60.0,Duplex,0,2.0,RL,Pave,,AllPub
908229020,99900.0,864.0,56.0,1Fam,2,1.0,RL,Pave,,AllPub
909452114,203135.0,1652.0,85.0,1Fam,3,3.0,RL,Pave,,AllPub
534129060,215000.0,1620.0,,1Fam,4,2.0,RL,Pave,,AllPub
902107030,139500.0,1456.0,60.0,1Fam,4,1.0,RM,Pave,,AllPub
535103050,201800.0,1820.0,,1Fam,4,1.0,RL,Pave,,AllPub
910204090,67000.0,1077.0,60.0,1Fam,2,1.0,RM,Pave,,AllPub
903206160,202500.0,1827.0,69.0,1Fam,2,1.0,RL,Pave,,AllPub
923228110,80000.0,630.0,21.0,TwnhsE,1,2.0,RM,Pave,,AllPub
907192150,180000.0,1668.0,72.0,1Fam,3,2.0,RL,Pave,,AllPub
916455120,232500.0,1440.0,82.0,1Fam,3,3.0,RL,Pave,,AllPub
902301030,125000.0,1472.0,60.0,1Fam,3,1.0,RM,Pave,Grvl,AllPub
527354040,241500.0,1872.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
909275310,239000.0,2624.0,86.0,1Fam,4,3.0,RL,Pave,,AllPub
916477010,320000.0,1960.0,95.0,1Fam,3,3.0,RL,Pave,,AllPub
535301060,142000.0,1154.0,60.0,1Fam,3,1.0,RL,Pave,,AllPub
902105010,111000.0,1360.0,80.0,1Fam,2,1.0,RM,Pave,Grvl,AllPub
911128180,68400.0,1128.0,60.0,1Fam,2,1.0,C (all),Pave,,AllPub
923203190,165000.0,1224.0,,TwnhsE,2,3.0,RM,Pave,,AllPub
905106210,158000.0,1159.0,,1Fam,3,1.0,RL,Pave,,AllPub
528116010,296000.0,1782.0,129.0,1Fam,3,3.0,RL,Pave,,AllPub
909279010,205000.0,2480.0,,Duplex,5,2.0,RL,Pave,,AllPub
527402090,139000.0,1109.0,70.0,1Fam,3,1.0,RL,Pave,,AllPub
535375130,109000.0,1034.0,60.0,1Fam,2,1.0,RL,Pave,,AllPub
902300215,153900.0,1416.0,100.0,1Fam,4,1.0,RM,Pave,Grvl,AllPub
535453080,152000.0,1040.0,,1Fam,3,2.0,RL,Pave,,AllPub
902305010,124500.0,1358.0,60.0,1Fam,3,1.0,RM,Pave,Grvl,AllPub
902427040,87000.0,1248.0,52.0,1Fam,2,1.0,RM,Pave,,AllPub
528228440,192000.0,1269.0,43.0,TwnhsE,2,2.0,RL,Pave,,AllPub
902110120,111500.0,1951.0,56.0,2fmCon,4,2.0,RM,Pave,Grvl,AllPub
906225180,224500.0,1440.0,73.0,Duplex,2,4.0,RL,Pave,,AllPub
527358090,172000.0,1083.0,,1Fam,2,2.0,RL,Pave,,AllPub
902108060,105000.0,1004.0,66.0,1Fam,2,1.0,RM,Pave,Grvl,AllPub
903476110,79900.0,1198.0,60.0,1Fam,4,1.0,RM,Pave,,AllPub
902207110,64000.0,840.0,48.0,1Fam,2,1.0,RM,Pave,,AllPub
531373060,192500.0,1663.0,67.0,1Fam,3,2.0,RL,Pave,,AllPub
923276030,149900.0,833.0,76.0,1Fam,2,2.0,RL,Pave,,AllPub
527452310,123000.0,900.0,68.0,1Fam,3,2.0,RL,Pave,,AllPub
914478100,143000.0,1026.0,82.0,1Fam,2,2.0,RL,Pave,,AllPub
905101490,139000.0,1121.0,80.0,1Fam,3,2.0,RL,Pave,,AllPub
907194130,192500.0,1776.0,65.0,1Fam,3,2.0,RL,Pave,,AllPub
907194010,230000.0,1840.0,79.0,1Fam,3,3.0,RL,Pave,,AllPub
902328100,144000.0,1690.0,65.0,1Fam,3,1.0,RM,Pave,,AllPub
532354010,132500.0,970.0,80.0,1Fam,2,2.0,RL,Pave,,AllPub
909276170,188700.0,1660.0,74.0,1Fam,3,1.0,RL,Pave,,AllPub
527453150,120000.0,836.0,24.0,Twnhs,2,1.0,RL,Pave,,AllPub
531453100,162000.0,1400.0,,1Fam,3,2.0,RL,Pave,,AllPub
903231010,141500.0,1539.0,51.0,1Fam,3,1.0,RM,Pave,,AllPub
